,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker9,OASES_USV:Marker9,OASES_USV:Marker9
,ID,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,16C94F0,16C94F0,16C94F0,4574208FCC3911EB1371DA7D1A00BA88,4574208FCC3911EB1371DA7D1A00BA88,4574208FCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,16D5950,16D5950,16D5950,17027F0,17027F0,17027F0,16D5260,16D5260,16D5260,17023F0,17023F0,17023F0,16D6BE0,16D6BE0,16D6BE0,45742154CC3911EB1371DA7D1A00BA88,45742154CC3911EB1371DA7D1A00BA88,45742154CC3911EB1371DA7D1A00BA88
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5984,49.866667,0.001086,0.989849,-0.018625,0.140891,0.353032,0.54193,-4.166318,0.000967,0.632038,0.621191,-4.095619,,,,0.688915,0.478761,-4.36603,0.275796,0.624415,-3.894916,0.347505,0.460133,-4.13662,,,,0.07829,0.623722,-4.244858,0.155252,0.483799,-4.511118,0.016157,0.485269,-3.969596
5985,49.875,0.001208,0.989623,-0.018533,0.142487,0.352228,0.541958,-4.168526,0.000999,0.630919,0.621099,-4.096894,,,,0.688716,0.478738,-4.367094,0.274092,0.624351,-3.897418,0.346764,0.460319,-4.138934,,,,0.077663,0.623885,-4.247991,0.15555,0.483888,-4.513909,0.014721,0.485307,-3.972873
5986,49.883333,0.001234,0.989388,-0.018626,0.144095,0.351386,0.541984,-4.170709,0.000953,0.630035,0.621168,-4.098295,,,,0.688549,0.478751,-4.368054,0.272408,0.624351,-3.899867,0.34569,0.460288,-4.141122,,,,0.077178,0.623859,-4.251005,0.155751,0.483852,-4.516743,0.013223,0.485437,-3.976203
5987,49.891667,0.000833,0.989212,-0.019308,0.145212,0.350329,0.54199,-4.172707,0.001208,0.628749,0.621241,-4.099618,,,,0.688416,0.478746,-4.369049,0.270662,0.624345,-3.902371,0.344907,0.460549,-4.143481,,,,0.076569,0.623954,-4.254137,0.154632,0.48332,-4.517597,0.011766,0.485491,-3.979532
5988,49.9,0.001468,0.988896,-0.018423,0.147456,0.349701,0.542093,-4.175199,0.001011,0.627754,0.621218,-4.100894,,,,0.68825,0.478767,-4.370368,0.26897,0.62439,-3.904949,0.343603,0.460417,-4.145602,,,,0.075989,0.624044,-4.257227,0.156618,0.484258,-4.522673,0.010222,0.485503,-3.982908
5989,49.908333,0.00114,0.98875,-0.019149,0.148339,0.348544,0.54204,-4.17715,0.001215,0.626596,0.621267,-4.102259,,,,0.688074,0.478746,-4.37148,0.267362,0.624434,-3.907353,0.342423,0.460226,-4.147738,,,,0.075464,0.62413,-4.260296,0.15507,0.483663,-4.523389,0.008785,0.485615,-3.986182
5990,49.916667,0.001255,0.988502,-0.019193,0.149982,0.347764,0.542137,-4.179428,0.001196,0.6256,0.621262,-4.103574,,,,0.687882,0.478804,-4.372733,0.265561,0.62456,-3.909827,0.341634,0.460418,-4.150086,,,,0.074877,0.624272,-4.263487,0.155473,0.483725,-4.526275,0.007362,0.485788,-3.989559
5991,49.925,0.001296,0.988251,-0.019274,0.151613,0.346949,0.542245,-4.181698,0.00119,0.62456,0.621412,-4.105007,,,,0.687755,0.478794,-4.373718,0.263902,0.624723,-3.912421,0.340708,0.460474,-4.152357,,,,0.07441,0.624382,-4.266661,0.155686,0.483849,-4.529204,0.005918,0.485924,-3.992964
5992,49.933333,0.001345,0.988,-0.019182,0.153252,0.346142,0.542352,-4.183952,0.001196,0.623371,0.621458,-4.106362,,,,0.687642,0.47875,-4.374753,0.26217,0.624742,-3.914922,0.340065,0.460896,-4.154812,,,,0.073792,0.624544,-4.269835,0.155898,0.484061,-4.532046,0.004378,0.485933,-3.996243
5993,49.941667,0.001467,0.987748,-0.019206,0.154866,0.345316,0.542444,-4.186235,0.001212,0.622311,0.621433,-4.107667,,,,0.687444,0.478811,-4.376006,0.260417,0.624831,-3.917506,0.339148,0.461071,-4.157149,,,,0.073251,0.624677,-4.272966,0.156184,0.484165,-4.534862,0.00294,0.486115,-3.999653
5994,49.95,0.001581,0.987514,-0.019197,0.156347,0.344475,0.542534,-4.188506,0.001179,0.621251,0.621503,-4.109066,,,,0.687139,0.47888,-4.377339,0.258709,0.624913,-3.919955,0.33825,0.461116,-4.159426,,,,0.072741,0.624837,-4.276014,0.156395,0.484213,-4.537733,0.001519,0.486283,-4.003006
5995,49.958333,0.001954,0.987213,-0.020235,0.158103,0.344428,0.541959,-4.189925,0.001704,0.620176,0.621575,-4.110391,0.532825,0.480056,-3.849036,0.686957,0.478934,-4.378564,0.257152,0.624949,-3.92253,,,,0.433266,0.618237,-4.462755,0.072123,0.624867,-4.27858,0.156793,0.484242,-4.540558,0.000099,0.486419,-4.006395
5996,49.966667,0.001965,0.986912,-0.019938,0.16001,0.343492,0.542502,-4.19281,0.001543,0.61906,0.621616,-4.1118,0.530413,0.480386,-3.850857,0.686766,0.478921,-4.379639,0.255414,0.625054,-3.925122,0.336253,0.460979,-4.163882,,,,0.071639,0.624855,-4.282321,0.157044,0.484328,-4.543401,-0.001234,0.486458,-4.009779
5997,49.975,0.002029,0.986694,-0.020402,0.161293,0.342888,0.542036,-4.194445,0.001695,0.618151,0.621654,-4.113232,0.5291,0.480129,-3.852407,0.686631,0.478893,-4.380661,0.253874,0.625193,-3.927687,,,,0.433377,0.618236,-4.466818,0.071113,0.625039,-4.284873,0.157513,0.484308,-4.54626,-0.002563,0.486524,-4.013163
5998,49.983333,0.002059,0.986435,-0.020454,0.162861,0.342121,0.542085,-4.196762,0.001634,0.617115,0.621647,-4.114576,0.527144,0.480271,-3.854178,0.686477,0.47887,-4.38193,0.252232,0.625268,-3.930202,,,,0.433482,0.61837,-4.469006,0.0707,0.625054,-4.288056,0.157947,0.484285,-4.549129,-0.003931,0.486595,-4.01656
5999,49.991667,0.002289,0.986166,-0.019811,0.164557,0.340586,0.542163,-4.199412,0.00146,0.616276,0.621719,-4.115996,,,,0.686373,0.478833,-4.383142,0.250621,0.625212,-3.932798,,,,0.433593,0.618387,-4.47089,0.070399,0.624965,-4.291854,0.158234,0.484287,-4.552019,-0.00527,0.48664,-4.019878
6000,50,0.002037,0.985941,-0.019376,0.165956,0.339728,0.542332,-4.202529,0.001338,0.615187,0.62174,-4.117429,,,,0.686225,0.478849,-4.384411,0.249057,0.625219,-3.93546,0.331361,0.459214,-4.175234,,,,0.070063,0.625004,-4.29513,0.158788,0.4842,-4.554831,-0.006519,0.486602,-4.023392
6001,50.008333,0.001992,0.985673,-0.019483,0.167528,0.339049,0.542255,-4.204675,0.001289,0.614277,0.621682,-4.118781,,,,0.686078,0.478869,-4.385451,0.247564,0.625271,-3.938143,0.330943,0.458827,-4.176618,,,,0.069564,0.62493,-4.298223,0.159134,0.484009,-4.557707,-0.007844,0.486529,-4.026813
6002,50.016667,0.002337,0.985349,-0.019683,0.169392,0.338378,0.542003,-4.206481,0.001387,0.613232,0.621644,-4.120275,,,,0.685929,0.478894,-4.38653,0.245873,0.625272,-3.940623,0.330608,0.458448,-4.177989,0.43403,0.618465,-4.476914,0.069114,0.624866,-4.301421,0.159652,0.484047,-4.560616,-0.009295,0.486568,-4.030141
6003,50.025,0.001045,0.985295,-0.018295,0.169876,0.337209,0.54272,-4.209225,0.001039,0.612204,0.621611,-4.121633,,,,,,,0.244162,0.625315,-3.943214,0.330154,0.458064,-4.179549,0.431928,0.621966,-4.481174,0.068698,0.624823,-4.30457,0.16011,0.483969,-4.563591,-0.0104,0.486677,-4.033698
6004,50.033333,0.001636,0.984746,-0.020696,0.172754,0.337804,0.542057,-4.211076,0.00164,0.611222,0.621634,-4.123153,0.516021,0.480713,-3.864328,0.685554,0.479207,-4.388966,0.242804,0.625423,-3.945891,0.329694,0.457723,-4.181014,,,,0.068322,0.62487,-4.307724,0.160586,0.483869,-4.566538,-0.010891,0.486798,-4.038087
6005,50.041667,0.001453,0.984459,-0.02109,0.174337,0.337272,0.541961,-4.213251,0.001702,0.610252,0.621747,-4.124521,0.514282,0.480768,-3.866057,0.685446,0.479108,-4.390107,0.241316,0.625508,-3.948582,0.329337,0.457346,-4.182632,,,,0.067988,0.624902,-4.310995,0.161152,0.483864,-4.569357,-0.011999,0.486975,-4.041651
6006,50.05,0.00138,0.984173,-0.021321,0.175918,0.336555,0.541938,-4.215504,0.001723,0.609252,0.621736,-4.125985,0.512384,0.480901,-3.867795,0.68529,0.479058,-4.391273,0.239626,0.625541,-3.951201,0.328626,0.457266,-4.184591,,,,0.067671,0.624892,-4.314215,0.161505,0.483893,-4.572266,-0.013235,0.487101,-4.045076
6007,50.058333,0.001054,0.983875,-0.021783,0.177522,0.335967,0.541838,-4.217706,0.001708,0.608325,0.62183,-4.127492,0.510476,0.4811,-3.869608,0.68524,0.479034,-4.392355,0.237958,0.62559,-3.953738,0.328255,0.456989,-4.18628,,,,0.067198,0.624959,-4.317474,0.161938,0.483849,-4.575126,-0.0144,0.48729,-4.048588
6008,50.066667,0.002135,0.983651,-0.020313,0.178924,0.334321,0.542888,-4.220729,0.001495,0.607151,0.621907,-4.128857,,,,0.685186,0.478955,-4.393396,0.236514,0.625771,-3.956425,0.326452,0.461341,-4.191761,,,,0.066796,0.625016,-4.32059,0.162346,0.483853,-4.577888,-0.015892,0.487114,-4.051949
6009,50.075,0.000911,0.983271,-0.022104,0.180801,0.334495,0.541787,-4.222168,0.001547,0.606209,0.621971,-4.130384,0.506966,0.481181,-3.873019,0.685164,0.478968,-4.394522,0.234962,0.625942,-3.959161,0.326966,0.456929,-4.19058,,,,0.06629,0.624978,-4.323761,0.162631,0.483857,-4.580739,-0.018056,0.486997,-4.054193
6010,50.083333,0.001027,0.983221,-0.019422,0.181379,0.331938,0.543339,-4.224957,0.001377,0.605059,0.622012,-4.131732,,,,,,,0.233299,0.625951,-3.961737,0.323201,0.460685,-4.193797,0.433108,0.621712,-4.494593,0.06589,0.624933,-4.32696,0.163127,0.483732,-4.583546,-0.019231,0.487134,-4.057703
6011,50.091667,0.001123,0.982938,-0.019505,0.182898,0.331273,0.54339,-4.2273,0.001334,0.604162,0.622059,-4.133245,,,,,,,0.231771,0.626056,-3.964422,0.322535,0.460707,-4.196383,0.433262,0.621706,-4.496467,0.065567,0.625039,-4.330142,0.163501,0.483718,-4.586406,-0.020455,0.487268,-4.061119
6012,50.1,0.001098,0.982653,-0.019453,0.184426,0.330622,0.543435,-4.229783,0.001201,0.60327,0.622197,-4.134732,,,,,,,0.230188,0.626058,-3.967075,0.321907,0.460814,-4.19969,0.433354,0.621651,-4.498501,0.06525,0.625083,-4.333431,0.163979,0.483737,-4.589247,-0.021678,0.487235,-4.064625
6013,50.108333,0.000949,0.982346,-0.019601,0.186039,0.330033,0.543504,-4.232156,0.001223,0.602152,0.622267,-4.136171,,,,,,,0.228781,0.626211,-3.969779,0.321393,0.460988,-4.20221,0.433586,0.621631,-4.500621,0.064957,0.625049,-4.336652,0.164671,0.483594,-4.59211,-0.022867,0.487323,-4.068041
6014,50.116667,0.00095,0.982059,-0.019652,0.187546,0.329426,0.543515,-4.234567,0.001174,0.601278,0.622276,-4.137735,,,,,,,0.227278,0.626251,-3.972494,0.32078,0.461054,-4.204721,0.433927,0.62161,-4.502703,0.06461,0.625009,-4.339837,0.165108,0.483526,-4.595034,-0.024064,0.487378,-4.07151
6015,50.125,0.000928,0.981752,-0.019698,0.189142,0.328801,0.543519,-4.236886,0.001249,0.600233,0.622291,-4.139118,,,,,,,0.225876,0.626342,-3.975191,0.320142,0.461031,-4.207164,0.434075,0.621542,-4.504533,0.064286,0.624966,-4.343052,0.165655,0.483488,-4.597898,-0.025125,0.487401,-4.074971
6016,50.133333,0.00094,0.981441,-0.019876,0.190729,0.328203,0.543434,-4.239257,0.001202,0.599456,0.622258,-4.140657,,,,,,,0.224386,0.62642,-3.977928,0.319311,0.46089,-4.209505,0.434278,0.621448,-4.506655,0.064095,0.624845,-4.346223,0.166292,0.483245,-4.600798,-0.026255,0.487325,-4.07852
6017,50.141667,0.000913,0.981132,-0.019944,0.192305,0.327608,0.54335,-4.241632,0.001175,0.598459,0.622195,-4.142108,,,,,,,0.222857,0.626269,-3.980588,0.318774,0.460881,-4.211918,0.434639,0.621307,-4.508767,0.06382,0.624712,-4.34951,0.166748,0.483079,-4.603676,-0.027357,0.487314,-4.081997
6018,50.15,0.000901,0.980808,-0.020105,0.193933,0.327078,0.543298,-4.24395,0.001139,0.597582,0.622247,-4.143632,,,,,,,0.221438,0.626205,-3.98319,0.318088,0.460843,-4.214189,0.435109,0.621151,-4.510815,0.063666,0.624671,-4.35279,0.167397,0.4829,-4.606477,-0.028455,0.487286,-4.085426
6019,50.158333,0.00072,0.98049,-0.020242,0.195521,0.326472,0.543232,-4.246298,0.001221,0.596574,0.622199,-4.145153,,,,,,,0.22002,0.626274,-3.986001,0.317491,0.460902,-4.216542,0.435091,0.621017,-4.512714,0.063479,0.624494,-4.355943,0.168071,0.482616,-4.609313,-0.029592,0.487065,-4.088961
6020,50.166667,0.002337,0.979951,-0.022267,0.197975,0.327293,0.542643,-4.248406,0.001827,0.595782,0.622183,-4.146607,0.487607,0.482118,-3.892926,0.683987,0.478509,-4.408029,0.218659,0.626337,-3.988757,0.31715,0.460754,-4.218866,,,,0.063203,0.624321,-4.359184,0.168565,0.482512,-4.612149,-0.029583,0.487432,-4.093658
6021,50.175,0.000676,0.979898,-0.020372,0.198453,0.325492,0.543139,-4.250919,0.001176,0.59479,0.62221,-4.148166,,,,,,,0.217313,0.626314,-3.991427,0.316597,0.460643,-4.221261,0.43597,0.620843,-4.516895,0.063068,0.62432,-4.36172,0.169279,0.482364,-4.61494,-0.031551,0.487117,-4.095943
6022,50.183333,0.000818,0.979356,-0.023543,0.200766,0.326693,0.541564,-4.252699,0.001766,0.59398,0.622162,-4.14957,0.48513,0.482346,-3.89735,0.683846,0.478357,-4.410238,0.215928,0.626286,-3.994215,0.317599,0.456849,-4.221004,,,,0.062871,0.624202,-4.364993,0.170067,0.482163,-4.617749,-0.031526,0.487374,-4.100752
6023,50.191667,0.00092,0.978945,-0.023663,0.202745,0.326012,0.541535,-4.255136,0.00177,0.593113,0.622087,-4.15121,0.482339,0.482327,-3.898246,0.683811,0.478336,-4.41158,0.214541,0.626344,-3.996938,0.316907,0.456854,-4.223834,,,,0.062725,0.62403,-4.368863,0.170533,0.482082,-4.620605,-0.032519,0.487334,-4.104246
6024,50.2,0.00091,0.978612,-0.023607,0.204353,0.325328,0.541465,-4.257318,0.001515,0.592108,0.622142,-4.152634,0.480682,0.482368,-3.900102,0.683789,0.478295,-4.412739,0.213113,0.626368,-3.999647,0.316411,0.456609,-4.225798,,,,0.062538,0.624003,-4.372096,0.171261,0.481892,-4.62341,-0.034746,0.487043,-4.106439
6025,50.208333,0.000866,0.978275,-0.023722,0.20595,0.324792,0.541393,-4.259637,0.00149,0.591333,0.622173,-4.15419,0.479049,0.482316,-3.902008,0.683827,0.478158,-4.413838,0.211633,0.62634,-4.002311,0.315693,0.45663,-4.228028,,,,0.062285,0.62385,-4.374659,0.172012,0.481693,-4.626188,-0.035817,0.486934,-4.109923
6026,50.216667,0.00124,0.978017,-0.023357,0.207209,0.324153,0.541361,-4.261666,0.001491,0.590355,0.622174,-4.155683,0.477334,0.482323,-3.903866,0.683789,0.47807,-4.414984,0.210387,0.626429,-4.00508,0.315078,0.456623,-4.23059,0.439595,0.616862,-4.525257,0.062071,0.623767,-4.378426,0.172443,0.481666,-4.629101,-0.036905,0.486881,-4.113382
6027,50.225,0.0008,0.977596,-0.023966,0.209119,0.323737,0.54134,-4.264402,0.001512,0.58952,0.622283,-4.157184,0.475642,0.482378,-3.9057,0.683746,0.478114,-4.416287,0.208966,0.626521,-4.007905,0.314564,0.456452,-4.232814,,,,0.061835,0.623709,-4.381079,0.173169,0.48153,-4.631985,-0.037797,0.486928,-4.116973
6028,50.233333,0.000805,0.977243,-0.024074,0.210751,0.323223,0.541306,-4.266758,0.001515,0.588596,0.622319,-4.158723,0.473931,0.482446,-3.907536,0.683774,0.478025,-4.417461,0.207529,0.626464,-4.010617,0.313986,0.456397,-4.235111,,,,0.061721,0.623692,-4.384925,0.173913,0.481476,-4.634888,-0.038803,0.486957,-4.12047
6029,50.241667,0.000594,0.976881,-0.0243,0.212397,0.322616,0.541299,-4.269159,0.001413,0.587809,0.6224,-4.160255,0.471672,0.482869,-3.90961,0.683779,0.477972,-4.418566,0.206116,0.626489,-4.013405,0.313318,0.456426,-4.237573,,,,0.061567,0.623607,-4.388241,0.17435,0.481439,-4.63777,-0.039873,0.486811,-4.124029
6030,50.25,0.000588,0.976529,-0.024486,0.21399,0.322124,0.541242,-4.271442,0.001433,0.58674,0.622431,-4.161745,0.470008,0.482899,-3.911502,0.683802,0.477902,-4.419563,0.204871,0.626556,-4.016113,0.31281,0.456379,-4.239878,,,,0.06127,0.623495,-4.391394,0.175,0.481258,-4.640522,-0.040917,0.486829,-4.12747
6031,50.258333,0.00051,0.976171,-0.024703,0.215594,0.321723,0.541078,-4.273755,0.001509,0.586008,0.622407,-4.163273,0.469004,0.482536,-3.913206,0.683862,0.477789,-4.420625,0.203455,0.626561,-4.018856,0.312272,0.456186,-4.242107,,,,0.061183,0.623407,-4.394526,0.175662,0.481152,-4.643268,-0.04181,0.486824,-4.130998
6032,50.266667,0.000557,0.975889,-0.024511,0.216888,0.321013,0.541147,-4.276123,0.001415,0.585057,0.622415,-4.16488,0.466774,0.482803,-3.915365,0.683839,0.477756,-4.422048,0.201867,0.626442,-4.021577,0.311588,0.456214,-4.244797,,,,0.060833,0.623401,-4.3972,0.17609,0.481118,-4.646117,-0.042797,0.486849,-4.133984
6033,50.275,0.00018,0.975455,-0.024605,0.218821,0.320321,0.541009,-4.278659,0.00151,0.584117,0.622323,-4.166338,0.465091,0.482901,-3.917265,0.683833,0.477645,-4.423244,0.19922,0.626309,-4.024613,0.311024,0.45632,-4.247577,,,,0.060861,0.623205,-4.400998,0.176827,0.480911,-4.64888,-0.043786,0.48663,-4.138037
6034,50.283333,0.001145,0.975401,-0.02257,0.219278,0.320257,0.540848,-4.280414,0.001554,0.583191,0.622295,-4.167937,0.463507,0.482992,-3.919073,0.683826,0.477581,-4.424439,0.201876,0.622295,-4.024693,0.310495,0.456315,-4.250075,,,,0.060771,0.623065,-4.40428,0.177661,0.480686,-4.65167,-0.044842,0.486643,-4.140922
6035,50.291667,0.00048,0.974765,-0.024505,0.221886,0.319513,0.541031,-4.283489,0.001408,0.582351,0.622341,-4.169374,0.461905,0.483021,-3.920928,0.683795,0.477638,-4.425586,0.197739,0.626385,-4.029996,0.309805,0.45648,-4.253104,,,,0.060681,0.622913,-4.407472,0.178316,0.480515,-4.654519,-0.045653,0.486392,-4.145093
6036,50.3,0.000581,0.974441,-0.024067,0.223349,0.318981,0.54109,-4.286048,0.001516,0.581589,0.622328,-4.170997,0.460822,0.482783,-3.922724,0.683721,0.477778,-4.427108,0.196171,0.626415,-4.032787,0.309206,0.456625,-4.256169,,,,0.060584,0.622799,-4.410605,0.179145,0.480241,-4.657342,-0.046496,0.486286,-4.14872
6037,50.308333,0.000794,0.974132,-0.023598,0.224742,0.318609,0.541133,-4.288564,0.001553,0.580819,0.622262,-4.172472,0.459235,0.482788,-3.924665,0.683671,0.477903,-4.42864,0.194924,0.626357,-4.03562,0.309099,0.456536,-4.259409,,,,0.060523,0.622683,-4.413226,0.180072,0.480096,-4.66008,-0.047271,0.486251,-4.152204
6038,50.316667,0.000109,0.973901,-0.023498,0.225753,0.31779,0.541287,-4.290384,0.001694,0.580214,0.62226,-4.174054,0.457628,0.482826,-3.926599,0.683608,0.478039,-4.429972,0.193555,0.626655,-4.038292,0.308145,0.455865,-4.258796,0.441609,0.619154,-4.550794,0.060635,0.622472,-4.417072,0.180852,0.479882,-4.662905,-0.048137,0.486102,-4.155719
6039,50.325,0.000067,0.97357,-0.023431,0.227183,0.317382,0.541232,-4.292783,0.001677,0.579255,0.622169,-4.175561,0.456013,0.48293,-3.928631,0.683651,0.478126,-4.431343,0.192768,0.626486,-4.040981,0.307621,0.455837,-4.26124,0.442011,0.619086,-4.552872,0.060644,0.622365,-4.420356,0.181555,0.479679,-4.665743,-0.049061,0.485935,-4.159275
6040,50.333333,0.000081,0.97354,-0.020288,0.227616,0.316345,0.541259,-4.296048,0.001394,0.578437,0.622079,-4.177082,,,,,,,0.194067,0.622035,-4.041304,,,,0.442192,0.619137,-4.555588,0.0606,0.622154,-4.423514,0.182355,0.479479,-4.668403,-0.049819,0.485842,-4.162857
6041,50.341667,-0.000043,0.973103,-0.021384,0.229377,0.316838,0.540573,-4.29708,0.001804,0.577519,0.621996,-4.178641,0.4532,0.48278,-3.931725,0.683657,0.478663,-4.434022,0.192806,0.621922,-4.043978,0.306632,0.455611,-4.26594,0.442718,0.618786,-4.556803,0.06046,0.621986,-4.426661,0.183244,0.479298,-4.671356,-0.050754,0.485693,-4.166399
6042,50.35,-0.000115,0.972727,-0.021464,0.230956,0.316383,0.540586,-4.299541,0.001792,0.576803,0.622003,-4.180148,0.451619,0.482898,-3.933667,0.683702,0.478675,-4.435326,0.191503,0.622037,-4.047045,0.306004,0.455734,-4.268553,0.443187,0.618706,-4.558736,0.060468,0.621864,-4.429242,0.183915,0.479215,-4.67422,-0.05158,0.485544,-4.169919
6043,50.358333,-0.000283,0.972333,-0.021942,0.232568,0.315853,0.540702,-4.301907,0.00161,0.575887,0.621987,-4.181709,0.449145,0.483512,-3.936516,0.683659,0.478793,-4.436591,0.190287,0.621918,-4.049784,0.305629,0.455493,-4.270774,0.443648,0.618716,-4.560813,0.060446,0.621798,-4.433104,0.184719,0.479191,-4.676979,-0.052435,0.485467,-4.172757
6044,50.366667,-0.000439,0.971986,-0.021503,0.234051,0.31551,0.540545,-4.30439,0.001706,0.575119,0.621975,-4.183236,0.448101,0.482749,-3.938457,0.683706,0.479152,-4.437751,0.189062,0.621752,-4.052414,0.305113,0.455411,-4.273108,0.443699,0.618836,-4.563433,0.060571,0.621661,-4.436345,0.185545,0.479055,-4.679794,-0.053235,0.485359,-4.177033
6045,50.375,0.000567,0.971622,-0.020363,0.235659,0.314956,0.54026,-4.306972,0.001657,0.574265,0.622061,-4.18484,,,,0.683826,0.479046,-4.438826,0.187819,0.621641,-4.05503,0.304569,0.455538,-4.275728,0.444212,0.618679,-4.56469,0.062088,0.622069,-4.44115,0.186207,0.479041,-4.68258,-0.053996,0.485307,-4.18061
6046,50.383333,0.000909,0.971268,-0.020465,0.237105,0.314537,0.54016,-4.309231,0.001643,0.573451,0.622054,-4.186265,,,,0.683752,0.478468,-4.440045,0.186691,0.621556,-4.057927,0.304168,0.45526,-4.277982,0.444654,0.618635,-4.566625,0.060405,0.621702,-4.442675,0.186944,0.479087,-4.685284,-0.054876,0.485269,-4.183469
6047,50.391667,-0.000035,0.970919,-0.020427,0.238534,0.313323,0.540896,-4.312317,0.001219,0.572593,0.622043,-4.187847,,,,,,,0.185456,0.62151,-4.06073,,,,0.445038,0.618664,-4.568626,0.060303,0.621542,-4.445153,0.187836,0.478927,-4.68802,-0.055814,0.485276,-4.186914
6048,50.4,-0.000152,0.970571,-0.020354,0.239955,0.312877,0.540841,-4.314846,0.001279,0.57164,0.622061,-4.189292,,,,,,,0.184332,0.621362,-4.063486,,,,0.445234,0.618677,-4.571198,0.060254,0.621475,-4.448438,0.188609,0.478859,-4.690749,-0.056631,0.485071,-4.190616
6049,50.408333,0.001886,0.96978,-0.021626,0.243012,0.31372,0.539477,-4.315853,0.001627,0.570899,0.621995,-4.190904,,,,0.684017,0.476703,-4.441643,0.183144,0.621257,-4.06613,0.302746,0.455003,-4.285057,,,,0.060398,0.621437,-4.452164,0.189168,0.478878,-4.693498,-0.057359,0.485074,-4.194136
6050,50.416667,0.004134,0.969463,-0.019828,0.244398,0.313979,0.538792,-4.318059,0.001533,0.569956,0.621891,-4.192419,,,,0.683967,0.477493,-4.443932,0.181966,0.621289,-4.068914,0.30237,0.454937,-4.287255,,,,0.060282,0.621314,-4.45541,0.190125,0.478747,-4.696222,-0.058269,0.484948,-4.197651
6051,50.425,0.001636,0.969102,-0.021198,0.245743,0.312978,0.539516,-4.32077,0.001673,0.569348,0.621937,-4.193956,,,,0.684008,0.47751,-4.445165,0.18072,0.621271,-4.071961,0.301912,0.454866,-4.289601,,,,0.060421,0.621306,-4.457917,0.191082,0.478689,-4.698948,-0.058885,0.484753,-4.201156
6052,50.433333,0.001847,0.968707,-0.021033,0.247308,0.312657,0.539455,-4.323102,0.001646,0.568536,0.6219,-4.195442,,,,0.684045,0.477469,-4.44627,0.179604,0.621109,-4.074619,0.301527,0.454748,-4.292203,,,,0.060453,0.621283,-4.461027,0.191916,0.478742,-4.70169,-0.059594,0.484843,-4.20478
6053,50.441667,0.00172,0.968335,-0.020953,0.248768,0.312326,0.539432,-4.325476,0.001573,0.567907,0.621907,-4.196995,,,,0.684068,0.477464,-4.447438,0.178399,0.621065,-4.077281,0.300977,0.454913,-4.294799,,,,0.060679,0.621179,-4.464227,0.19276,0.478671,-4.70444,-0.060115,0.484669,-4.208349
6054,50.45,0.001475,0.967863,-0.021307,0.250571,0.311947,0.539396,-4.327955,0.001554,0.567046,0.621881,-4.198532,,,,0.684115,0.477509,-4.448558,0.1768,0.621364,-4.080742,0.300596,0.454887,-4.297274,,,,0.060829,0.621054,-4.467461,0.193825,0.478495,-4.707181,-0.060828,0.48444,-4.211874
6055,50.458333,-0.000195,0.967702,-0.020395,0.251271,0.310531,0.540479,-4.331322,0.001361,0.566351,0.621808,-4.200106,,,,,,,0.176114,0.620967,-4.083288,,,,0.448716,0.618299,-4.583951,0.061141,0.620943,-4.471189,0.194893,0.478486,-4.709933,-0.061538,0.484306,-4.215402
