Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_013,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-07-11 03.41.07.084 下午,Total Frames in Take,853,Total Exported Frames,853,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local
215,1.791667,0.004607,-0.454508,0.005322,-0.890715,1.363452,0.53037,-6.300644,0.001102,,,,,,,,,,,,
216,1.8,0.004747,-0.45477,0.00502,-0.890582,1.361703,0.530188,-6.298074,0.001,,,,,,,,,,,,
217,1.808333,0.004775,-0.454953,0.005066,-0.890488,1.359402,0.529686,-6.295485,0.00118,,,,,,,,,,,,
218,1.816667,0.004846,-0.455285,0.005067,-0.890318,1.357616,0.529636,-6.292836,0.001173,,,,,,,,,,,,
219,1.825,0.004809,-0.455261,0.004754,-0.890333,1.355584,0.529482,-6.290133,0.001297,,,,,,,,,,,,
220,1.833333,0.005071,-0.455856,0.00504,-0.890025,1.353903,0.52949,-6.287441,0.001158,,,,,,,,,,,,
221,1.841667,0.005008,-0.45605,0.005098,-0.889926,1.352016,0.529388,-6.28475,0.001079,,,,,,,,,,,,
222,1.85,0.005111,-0.456202,0.004891,-0.889848,1.349748,0.529161,-6.282071,0.001072,,,,,,,,,,,,
223,1.858333,0.004909,-0.456824,0.005578,-0.889526,1.34763,0.528901,-6.279433,0.001002,,,,,,,,,,,,
224,1.866667,0.004877,-0.457552,0.005797,-0.889151,1.345444,0.528871,-6.276734,0.001235,,,,,,,,,,,,
225,1.875,0.004959,-0.457815,0.005733,-0.889015,1.343566,0.528753,-6.273984,0.001224,,,,,,,,,,,,
226,1.883333,0.005514,-0.457306,0.004949,-0.889278,1.342469,0.528884,-6.271131,0.001046,,,,,,,,,,,,
227,1.891667,0.005507,-0.457616,0.005003,-0.889119,1.340619,0.528807,-6.268348,0.001064,,,,,,,,,,,,
228,1.9,0.005621,-0.457849,0.005066,-0.888998,1.338825,0.528752,-6.265589,0.001029,,,,,,,,,,,,
229,1.908333,0.005692,-0.458201,0.00509,-0.888816,1.336977,0.528698,-6.262783,0.001074,,,,,,,,,,,,
230,1.916667,0.005321,-0.459184,0.005987,-0.888305,1.334462,0.528484,-6.260159,0.001268,,,,,,,,,,,,
231,1.925,0.005869,-0.458745,0.005152,-0.888534,1.333366,0.528577,-6.257208,0.00106,,,,,,,,,,,,
232,1.933333,0.005686,-0.458536,0.004558,-0.888646,1.33103,0.528269,-6.254414,0.001117,,,,,,,,,,,,
233,1.941667,0.005947,-0.459247,0.00526,-0.888273,1.329653,0.528386,-6.251607,0.00106,,,,,,,,,,,,
234,1.95,0.005828,-0.459154,0.004668,-0.888325,1.327406,0.528165,-6.248748,0.001098,,,,,,,,,,,,
235,1.958333,0.006208,-0.45995,0.005463,-0.887906,1.3263,0.528361,-6.245876,0.000935,,,,,,,,,,,,
236,1.966667,0.006038,-0.45984,0.004849,-0.887968,1.32413,0.528115,-6.243037,0.001055,,,,,,,,,,,,
237,1.975,0.00638,-0.460556,0.005586,-0.88759,1.322704,0.528229,-6.240177,0.00095,,,,,,,,,,,,
238,1.983333,0.005916,-0.46154,0.006458,-0.887076,1.320218,0.527987,-6.237425,0.001219,,,,,,,,,,,,
239,1.991667,0.00589,-0.461737,0.00648,-0.886974,1.318069,0.527879,-6.234615,0.001256,,,,,,,,,,,,
240,2,0.006242,-0.461207,0.00576,-0.887252,1.31702,0.527989,-6.231607,0.001105,,,,,,,,,,,,
241,2.008333,0.006283,-0.461487,0.005843,-0.887106,1.315231,0.527936,-6.228746,0.001068,,,,,,,,,,,,
242,2.016667,0.006454,-0.461939,0.005919,-0.886868,1.313619,0.52787,-6.225756,0.000974,,,,,,,,,,,,
243,2.025,0.005997,-0.462906,0.006859,-0.88636,1.311118,0.527672,-6.222986,0.001238,,,,,,,,,,,,
244,2.033333,0.006049,-0.463229,0.006917,-0.886191,1.309373,0.527612,-6.22008,0.001246,,,,,,,,,,,,
245,2.041667,0.006321,-0.462302,0.005585,-0.886683,1.307851,0.527536,-6.217032,0.001163,,,,,,,,,,,,
246,2.05,0.006046,-0.462937,0.006361,-0.886348,1.305749,0.527302,-6.214212,0.001099,,,,,,,,,,,,
247,2.058333,0.006921,-0.463326,0.006199,-0.886139,1.304556,0.52748,-6.211183,0.001068,,,,,,,,,,,,
248,2.066667,0.006173,-0.463772,0.007134,-0.885905,1.302302,0.527325,-6.208334,0.001114,,,,,,,,,,,,
249,2.075,0.006228,-0.464125,0.00717,-0.885719,1.300733,0.52736,-6.205352,0.001111,,,,,,,,,,,,
250,2.083333,0.006153,-0.463534,0.005925,-0.886038,1.298651,0.527254,-6.202347,0.001158,,,,,,,,,,,,
251,2.091667,0.006224,-0.464662,0.007425,-0.885435,1.297231,0.527261,-6.199455,0.001077,,,,,,,,,,,,
252,2.1,0.006553,-0.464637,0.006686,-0.885452,1.295709,0.52736,-6.196377,0.001033,,,,,,,,,,,,
253,2.108333,0.006498,-0.464936,0.006756,-0.885295,1.293961,0.527323,-6.193388,0.001013,,,,,,,,,,,,
254,2.116667,0.006155,-0.465373,0.007585,-0.885061,1.291566,0.527048,-6.190537,0.001128,,,,,,,,,,,,
255,2.125,0.006116,-0.465674,0.007669,-0.884902,1.28981,0.527005,-6.187528,0.001137,,,,,,,,,,,,
256,2.133333,0.006212,-0.465953,0.007747,-0.884754,1.288033,0.526953,-6.184529,0.001093,,,,,,,,,,,,
257,2.141667,0.006244,-0.46634,0.007789,-0.884549,1.286513,0.526982,-6.181491,0.001085,,,,,,,,,,,,
258,2.15,0.006544,-0.466263,0.0071,-0.884593,1.285104,0.527129,-6.178431,0.001004,,,,,,,,,,,,
259,2.158333,0.006175,-0.466797,0.007931,-0.884307,1.282727,0.526857,-6.175511,0.001125,,,,,,,,,,,,
260,2.166667,0.006476,-0.466818,0.007246,-0.8843,1.281604,0.527088,-6.172427,0.001044,,,,,,,,,,,,
261,2.175,0.00697,-0.467546,0.007621,-0.883908,1.279399,0.52679,-6.169465,0.001029,,,,,,,,,,,,
262,2.183333,0.006182,-0.467749,0.008174,-0.883802,1.277604,0.526815,-6.16643,0.001132,,,,,,,,,,,,
263,2.191667,0.005868,-0.467498,0.007671,-0.883941,1.275153,0.526524,-6.163489,0.001063,,,,,,,,,,,,
264,2.2,0.006068,-0.468173,0.00833,-0.883577,1.273824,0.526727,-6.160432,0.001126,,,,,,,,,,,,
265,2.208333,0.005938,-0.468129,0.007763,-0.883606,1.271593,0.526487,-6.15741,0.001112,,,,,,,,,,,,
266,2.216667,0.006105,-0.468714,0.008449,-0.883288,1.270352,0.52671,-6.154383,0.001106,,,,,,,,,,,,
267,2.225,0.006458,-0.468784,0.007762,-0.883255,1.269215,0.526939,-6.151231,0.001048,,,,,,,,,,,,
268,2.233333,0.00692,-0.469666,0.008511,-0.882776,1.266994,0.526518,-6.148286,0.000997,,,,,,,,,,,,
269,2.241667,0.006223,-0.469353,0.00843,-0.882948,1.265424,0.526757,-6.145228,0.001143,,,,,,,,,,,,
270,2.25,0.00667,-0.470086,0.008765,-0.882552,1.263223,0.526491,-6.142249,0.001121,,,,,,,,,,,,
271,2.258333,0.006716,-0.470379,0.008779,-0.882395,1.261511,0.526488,-6.139191,0.001087,,,,,,,,,,,,
272,2.266667,0.007041,-0.470647,0.008649,-0.882251,1.259583,0.526355,-6.136178,0.001131,,,,,,,,,,,,
273,2.275,0.00671,-0.470947,0.008848,-0.882092,1.258025,0.526481,-6.13309,0.001084,,,,,,,,,,,,
274,2.283333,0.006257,-0.470766,0.008701,-0.882193,1.256642,0.526727,-6.12998,0.001161,,,,,,,,,,,,
275,2.291667,0.006669,-0.471527,0.008934,-0.881781,1.254581,0.526525,-6.126953,0.001125,,,,,,,,,,,,
276,2.3,0.006195,-0.471369,0.008802,-0.88187,1.253281,0.526794,-6.123855,0.001149,,,,,,,,,,,,
277,2.308333,0.006246,-0.471679,0.008826,-0.881704,1.251553,0.526783,-6.120776,0.001128,,,,,,,,,,,,
278,2.316667,0.006747,-0.472421,0.009141,-0.8813,1.249433,0.526578,-6.117767,0.001133,,,,,,,,,,,,
279,2.325,0.006676,-0.472667,0.009187,-0.881168,1.247715,0.526612,-6.114726,0.001147,,,,,,,,,,,,
280,2.333333,0.006699,-0.473019,0.009224,-0.880979,1.245999,0.526653,-6.111632,0.001182,,,,,,,,,,,,
281,2.341667,0.006685,-0.473296,0.009205,-0.88083,1.244326,0.526682,-6.10856,0.00114,,,,,,,,,,,,
282,2.35,0.006138,-0.473107,0.009018,-0.880937,1.243051,0.526986,-6.105443,0.001174,,,,,,,,,,,,
283,2.358333,0.00622,-0.473405,0.009054,-0.880776,1.241289,0.526989,-6.102328,0.001178,,,,,,,,,,,,
284,2.366667,0.006112,-0.473736,0.008988,-0.8806,1.239571,0.527013,-6.099234,0.001188,,,,,,,,,,,,
285,2.375,0.006121,-0.473957,0.009105,-0.88048,1.237901,0.527116,-6.096182,0.001209,,,,,,,,,,,,
286,2.383333,0.005951,-0.474555,0.00929,-0.880157,1.235888,0.527053,-6.093081,0.001186,,,,,,,,,,,,
287,2.391667,0.005938,-0.474854,0.009346,-0.879995,1.234147,0.527141,-6.089976,0.001222,,,,,,,,,,,,
288,2.4,0.005955,-0.47599,0.009599,-0.879378,1.231502,0.526798,-6.087101,0.000991,,,,,,,,,,,,
289,2.408333,0.006461,-0.476288,0.009191,-0.879217,1.22944,0.526772,-6.084056,0.000914,,,,,,,,,,,,
290,2.416667,0.005845,-0.475763,0.009361,-0.879504,1.229105,0.527301,-6.080668,0.001236,,,,,,,,,,,,
291,2.425,0.006464,-0.476923,0.009184,-0.878874,1.226141,0.526887,-6.077846,0.000888,,,,,,,,,,,,
292,2.433333,0.005933,-0.477139,0.009549,-0.878756,1.224823,0.52708,-6.074637,0.000986,,,,,,,,,,,,
293,2.441667,0.005926,-0.477453,0.009469,-0.878586,1.223176,0.527145,-6.071514,0.000952,,,,,,,,,,,,
294,2.45,0.005914,-0.477739,0.009454,-0.878431,1.221461,0.527211,-6.06839,0.000991,,,,,,,,,,,,
295,2.458333,0.005774,-0.477437,0.01038,-0.878586,1.22102,0.528179,-6.065009,0.001087,,,,,,,,,,,,
296,2.466667,0.005892,-0.47837,0.009348,-0.878089,1.218119,0.527372,-6.062107,0.000983,,,,,,,,,,,,
297,2.475,0.005886,-0.478644,0.009317,-0.87794,1.21643,0.527451,-6.058941,0.000994,,,,,,,,,,,,
298,2.483333,0.005809,-0.478106,0.00902,-0.878237,1.215666,0.527839,-6.055626,0.001207,,,,,,,,,,,,
299,2.491667,0.005751,-0.478477,0.00903,-0.878035,1.214,0.527993,-6.052473,0.001228,,,,,,,,,,,,
300,2.5,0.005808,-0.47954,0.009129,-0.877453,1.211328,0.52765,-6.049486,0.001009,,,,,,,,,,,,
301,2.508333,0.005756,-0.479055,0.008851,-0.877721,1.210654,0.528072,-6.046152,0.001206,,,,,,,,,,,,
302,2.516667,0.006294,-0.480207,0.008565,-0.877091,1.207596,0.527703,-6.043265,0.000917,,,,,,,,,,,,
303,2.525,0.006276,-0.480692,0.008343,-0.876827,1.205819,0.527797,-6.040065,0.000911,,,,,,,,,,,,
304,2.533333,0.00573,-0.480741,0.00872,-0.8768,1.204537,0.52793,-6.036804,0.000963,,,,,,,,,,,,
305,2.541667,0.006201,-0.480428,0.008166,-0.876974,1.20346,0.528169,-6.033496,0.00131,,,,,,,,,,,,
306,2.55,0.005721,-0.481312,0.008464,-0.87649,1.201213,0.52813,-6.030421,0.00102,,,,,,,,,,,,
307,2.558333,0.005728,-0.481646,0.00828,-0.876308,1.19952,0.528197,-6.027198,0.000992,,,,,,,,,,,,
308,2.566667,0.005674,-0.481111,0.008031,-0.876604,1.198793,0.52866,-6.023843,0.001232,,,,,,,,,,,,
309,2.575,0.00561,-0.4814,0.007816,-0.876448,1.197089,0.528727,-6.020597,0.001218,,,,,,,,,,,,
310,2.583333,0.005593,-0.481743,0.007622,-0.876261,1.195376,0.528804,-6.017358,0.001264,,,,,,,,,,,,
311,2.591667,0.006228,-0.48293,0.007251,-0.875607,1.19235,0.528379,-6.014389,0.000934,,,,,,,,,,,,
312,2.6,0.0062,-0.483347,0.007051,-0.875379,1.190498,0.52847,-6.011146,0.000977,,,,,,,,,,,,
313,2.608333,0.005675,-0.483422,0.007362,-0.875338,1.189286,0.528597,-6.007806,0.001011,,,,,,,,,,,,
314,2.616667,0.0056,-0.483837,0.007187,-0.875111,1.18748,0.528651,-6.004552,0.001027,,,,,,,,,,,,
315,2.625,0.005688,-0.484068,0.007031,-0.874984,1.185808,0.528714,-6.001284,0.000977,,,,,,,,,,,,
316,2.633333,0.00552,-0.483538,0.006615,-0.875281,1.185135,0.529162,-5.997851,0.001267,,,,,,,,,,,,
317,2.641667,0.005505,-0.48379,0.006538,-0.875143,1.183428,0.529283,-5.994588,0.00127,,,,,,,,,,,,
318,2.65,0.00558,-0.484944,0.006477,-0.874503,1.1807,0.528862,-5.991461,0.001014,,,,,,,,,,,,
319,2.658333,0.006124,-0.485424,0.005796,-0.874238,1.178352,0.528829,-5.988219,0.000918,,,,,,,,,,,,
320,2.666667,0.006082,-0.48576,0.005558,-0.874053,1.176663,0.528821,-5.984934,0.000913,,,,,,,,,,,,
321,2.675,0.00614,-0.486002,0.005398,-0.873919,1.174945,0.528891,-5.981645,0.000931,,,,,,,,,,,,
322,2.683333,0.005316,-0.485332,0.005942,-0.874294,1.175039,0.529677,-5.978165,0.001179,,,,,,,,,,,,
323,2.691667,0.006145,-0.486622,0.004939,-0.873577,1.171521,0.528945,-5.975016,0.0009,,,,,,,,,,,,
324,2.7,0.005515,-0.48595,0.005092,-0.873955,1.171332,0.529458,-5.971508,0.001308,,,,,,,,,,,,
325,2.708333,0.005563,-0.487074,0.005293,-0.873327,1.168432,0.529032,-5.968337,0.001198,,,,,,,,,,,,
326,2.716667,0.005313,-0.486506,0.00519,-0.873645,1.168124,0.529735,-5.964934,0.001149,,,,,,,,,,,,
327,2.725,0.005342,-0.486841,0.004941,-0.87346,1.166414,0.529746,-5.961608,0.001168,,,,,,,,,,,,
328,2.733333,0.005897,-0.487811,0.005133,-0.872914,1.164201,0.529488,-5.958205,0.001113,,,,,,,,,,,,
329,2.741667,0.006049,-0.488324,0.003953,-0.872633,1.161157,0.528912,-5.95508,0.001078,,,,,,,,,,,,
330,2.75,0.00609,-0.488868,0.003688,-0.872329,1.15926,0.528907,-5.951745,0.001115,,,,,,,,,,,,
331,2.758333,0.006008,-0.488909,0.003593,-0.872307,1.157664,0.528883,-5.948375,0.001035,,,,,,,,,,,,
332,2.766667,0.005508,-0.489266,0.004093,-0.872108,1.156413,0.528972,-5.944985,0.001162,,,,,,,,,,,,
333,2.775,0.006062,-0.489695,0.003218,-0.871867,1.15416,0.528855,-5.941704,0.001078,,,,,,,,,,,,
334,2.783333,0.00604,-0.490067,0.00313,-0.871658,1.152478,0.528826,-5.938351,0.001076,,,,,,,,,,,,
335,2.791667,0.006069,-0.490209,0.00315,-0.871578,1.150807,0.528765,-5.934974,0.001078,,,,,,,,,,,,
336,2.8,0.006116,-0.4907,0.002878,-0.871302,1.149035,0.528751,-5.9316,0.001104,,,,,,,,,,,,
337,2.808333,0.00613,-0.490958,0.002692,-0.871158,1.147284,0.528726,-5.928246,0.001108,,,,,,,,,,,,
338,2.816667,0.006075,-0.490685,0.002198,-0.871313,1.145413,0.528513,-5.924828,0.000907,,,,,,,,,,,,
339,2.825,0.006129,-0.491561,0.002582,-0.870818,1.143904,0.528641,-5.921529,0.001115,,,,,,,,,,,,
340,2.833333,0.005545,-0.491833,0.003189,-0.870666,1.142641,0.528633,-5.918109,0.001209,,,,,,,,,,,,
341,2.841667,0.006063,-0.492198,0.002519,-0.870459,1.140522,0.528501,-5.9148,0.001049,,,,,,,,,,,,
342,2.85,0.006005,-0.49203,0.001845,-0.870556,1.138442,0.528311,-5.911317,0.000894,,,,,,,,,,,,
343,2.858333,0.006022,-0.492316,0.001775,-0.870394,1.136776,0.528254,-5.907941,0.000847,,,,,,,,,,,,
344,2.866667,0.006031,-0.492632,0.001797,-0.870215,1.135097,0.52822,-5.904581,0.000858,,,,,,,,,,,,
345,2.875,0.00557,-0.492902,0.002216,-0.870064,1.133954,0.528251,-5.901123,0.000829,,,,,,,,,,,,
346,2.883333,0.006111,-0.493102,0.002016,-0.869948,1.132021,0.528066,-5.897876,0.000898,,,,,,,,,,,,
347,2.891667,0.006082,-0.493561,0.001826,-0.869688,1.130302,0.52806,-5.894442,0.000842,,,,,,,,,,,,
348,2.9,0.006113,-0.49385,0.001856,-0.869524,1.128651,0.528052,-5.891052,0.000856,,,,,,,,,,,,
349,2.908333,0.005452,-0.494445,0.002799,-0.869187,1.127783,0.528099,-5.887651,0.001081,,,,,,,,,,,,
350,2.916667,0.006076,-0.495205,0.002097,-0.868752,1.1253,0.527993,-5.884671,0.000684,,,,,,,,,,,,
351,2.925,0.006075,-0.494769,0.002127,-0.869001,1.123782,0.527815,-5.880981,0.00083,,,,,,,,,,,,
352,2.933333,0.005955,-0.495212,0.002161,-0.868749,1.12221,0.527708,-5.877669,0.000852,,,,,,,,,,,,
353,2.941667,0.005971,-0.495518,0.002228,-0.868574,1.120639,0.527666,-5.874289,0.000877,,,,,,,,,,,,
354,2.95,0.005989,-0.495779,0.002257,-0.868425,1.11898,0.527651,-5.87089,0.000875,,,,,,,,,,,,
355,2.958333,0.005942,-0.496005,0.002376,-0.868296,1.117424,0.527565,-5.867515,0.000912,,,,,,,,,,,,
356,2.966667,0.005999,-0.496327,0.002577,-0.868111,1.115766,0.527517,-5.864111,0.0008,,,,,,,,,,,,
357,2.975,0.005982,-0.496658,0.002826,-0.867921,1.114272,0.527481,-5.860729,0.000846,,,,,,,,,,,,
358,2.983333,0.005995,-0.49695,0.002886,-0.867754,1.112671,0.52744,-5.857344,0.000787,,,,,,,,,,,,
359,2.991667,0.006057,-0.497208,0.003084,-0.867605,1.111111,0.527372,-5.853992,0.000843,,,,,,,,,,,,
360,3,0.006107,-0.497483,0.003154,-0.867446,1.109476,0.527342,-5.8506,0.000814,,,,,,,,,,,,
361,3.008333,0.00607,-0.49777,0.003316,-0.867281,1.107885,0.527323,-5.8472,0.000814,,,,,,,,,,,,
362,3.016667,0.006142,-0.498198,0.003691,-0.867034,1.106495,0.527323,-5.843866,0.000692,,,,,,,,,,,,
363,3.025,0.006296,-0.498748,0.00428,-0.866714,1.105285,0.527459,-5.840545,0.001091,,,,,,,,,,,,
364,3.033333,0.006168,-0.49865,0.003857,-0.866773,1.103285,0.52727,-5.837019,0.000803,,,,,,,,,,,,
365,3.041667,0.006306,-0.499336,0.004631,-0.866373,1.102073,0.527382,-5.833746,0.00105,,,,,,,,,,,,
366,3.05,0.006189,-0.499127,0.003859,-0.866498,1.099931,0.527165,-5.830186,0.000775,,,,,,,,,,,,
367,3.058333,0.006392,-0.499845,0.004951,-0.866077,1.098972,0.527397,-5.826899,0.001061,,,,,,,,,,,,
368,3.066667,0.006257,-0.499734,0.00449,-0.866145,1.097011,0.527193,-5.823398,0.00082,,,,,,,,,,,,
369,3.075,0.006297,-0.500004,0.004645,-0.865988,1.095391,0.527198,-5.819963,0.000774,,,,,,,,,,,,
370,3.083333,0.006389,-0.500367,0.004792,-0.865777,1.093768,0.5272,-5.816553,0.000861,,,,,,,,,,,,
371,3.091667,0.006234,-0.499787,0.005323,-0.866109,1.094436,0.527974,-5.813346,0.001472,,,,,,,,,,,,
372,3.1,0.006428,-0.500947,0.005119,-0.865439,1.090661,0.527193,-5.809723,0.000786,,,,,,,,,,,,
373,3.108333,0.006551,-0.501257,0.005274,-0.865258,1.089102,0.527213,-5.806284,0.000799,,,,,,,,,,,,
374,3.116667,0.006531,-0.50153,0.005262,-0.865099,1.087418,0.527184,-5.802899,0.000703,,,,,,,,,,,,
375,3.125,0.006633,-0.501846,0.005524,-0.864914,1.085904,0.527216,-5.79945,0.000794,,,,,,,,,,,,
376,3.133333,0.0066,-0.502128,0.005437,-0.864751,1.084229,0.527215,-5.795995,0.000735,,,,,,,,,,,,
377,3.141667,0.007116,-0.502045,0.005823,-0.864793,1.083033,0.527141,-5.792483,0.000482,,,,,,,,,,,,
378,3.15,0.006702,-0.502751,0.00582,-0.864386,1.081189,0.5273,-5.789099,0.000822,,,,,,,,,,,,
379,3.158333,0.006798,-0.503045,0.005918,-0.864213,1.079572,0.527334,-5.785666,0.000769,,,,,,,,,,,,
380,3.166667,0.006852,-0.503414,0.006066,-0.863997,1.07798,0.527352,-5.782189,0.000775,,,,,,,,,,,,
381,3.175,0.006879,-0.503704,0.006118,-0.863827,1.076374,0.527372,-5.778734,0.000744,,,,,,,,,,,,
382,3.183333,0.006873,-0.504013,0.006181,-0.863647,1.074794,0.527412,-5.775271,0.000759,,,,,,,,,,,,
383,3.191667,0.006974,-0.504627,0.005634,-0.863291,1.072936,0.527576,-5.771911,0.000581,,,,,,,,,,,,
384,3.2,0.007,-0.504974,0.005784,-0.863087,1.071331,0.527594,-5.768466,0.000607,,,,,,,,,,,,
385,3.208333,0.007036,-0.504985,0.00613,-0.863078,1.069885,0.527497,-5.76483,0.000622,,,,,,,,,,,,
386,3.216667,0.007026,-0.505583,0.005803,-0.86273,1.068013,0.527701,-5.761495,0.000583,,,,,,,,,,,,
387,3.225,0.007176,-0.505587,0.006108,-0.862724,1.066649,0.527609,-5.757844,0.000656,,,,,,,,,,,,
388,3.233333,0.007158,-0.505903,0.006062,-0.86254,1.065029,0.527676,-5.754321,0.000678,,,,,,,,,,,,
389,3.241667,0.007213,-0.506472,0.005634,-0.862208,1.063389,0.527924,-5.750886,0.001378,,,,,,,,,,,,
390,3.25,0.007567,-0.50614,0.006222,-0.862396,1.062134,0.527636,-5.747212,0.000493,,,,,,,,,,,,
391,3.258333,0.007277,-0.506928,0.006231,-0.861935,1.060225,0.527816,-5.743764,0.00072,,,,,,,,,,,,
392,3.266667,0.007282,-0.507531,0.005952,-0.861582,1.058465,0.527967,-5.740364,0.00075,,,,,,,,,,,,
393,3.275,0.007199,-0.507525,0.006005,-0.861586,1.056933,0.527911,-5.73665,0.000645,,,,,,,,,,,,
394,3.283333,0.007298,-0.507924,0.006103,-0.861349,1.055452,0.527971,-5.733129,0.000723,,,,,,,,,,,,
395,3.291667,0.007249,-0.508504,0.005533,-0.861012,1.053488,0.528131,-5.729667,0.000578,,,,,,,,,,,,
396,3.3,0.007816,-0.508249,0.006086,-0.861153,1.052526,0.527912,-5.725904,0.000486,,,,,,,,,,,,
397,3.308333,0.007229,-0.509194,0.005331,-0.860605,1.05026,0.528221,-5.722483,0.000564,,,,,,,,,,,,
398,3.316667,0.007357,-0.509885,0.005827,-0.860191,1.048587,0.528155,-5.719105,0.000959,,,,,,,,,,,,
399,3.325,0.007569,-0.50913,0.005609,-0.860638,1.047575,0.528045,-5.715079,0.000536,,,,,,,,,,,,
400,3.333333,0.007159,-0.510513,0.005239,-0.859824,1.045295,0.528264,-5.711781,0.000753,,,,,,,,,,,,
401,3.341667,0.007073,-0.510526,0.004868,-0.859819,1.043834,0.528424,-5.708027,0.000612,,,,,,,,,,,,
402,3.35,0.007146,-0.510499,0.005325,-0.859832,1.042557,0.528354,-5.704253,0.000747,,,,,,,,,,,,
403,3.358333,0.007309,-0.51043,0.005001,-0.859873,1.041194,0.528225,-5.700529,0.000522,,,,,,,,,,,,
404,3.366667,0.007053,-0.512097,0.004524,-0.858887,1.038592,0.528451,-5.697279,0.000748,,,,,,,,,,,,
405,3.375,0.006987,-0.511721,0.004641,-0.859111,1.037513,0.528397,-5.693278,0.000736,,,,,,,,,,,,
406,3.383333,0.006992,-0.512371,0.004021,-0.858726,1.03565,0.528575,-5.689743,0.000602,,,,,,,,,,,,
407,3.391667,0.006845,-0.51319,0.004132,-0.858238,1.033746,0.52849,-5.686267,0.00081,,,,,,,,,,,,
408,3.4,0.007219,-0.512357,0.004513,-0.85873,1.032969,0.528188,-5.682156,0.000611,,,,,,,,,,,,
409,3.408333,0.006654,-0.51381,0.003977,-0.857869,1.030595,0.52853,-5.678875,0.000769,,,,,,,,,,,,
410,3.416667,0.006506,-0.513708,0.003562,-0.857933,1.029332,0.5286,-5.67498,0.000603,,,,,,,,,,,,
411,3.425,0.00642,-0.51401,0.003344,-0.857754,1.027708,0.528674,-5.671242,0.000608,,,,,,,,,,,,
412,3.433333,0.006321,-0.514335,0.003266,-0.85756,1.026192,0.52867,-5.667548,0.000659,,,,,,,,,,,,
413,3.441667,0.006639,-0.513933,0.003869,-0.857796,1.025187,0.528251,-5.663597,0.000662,,,,,,,,,,,,
414,3.45,0.006466,-0.514246,0.003774,-0.85761,1.023592,0.528243,-5.659877,0.000639,,,,,,,,,,,,
415,3.458333,0.005918,-0.515363,0.003052,-0.856946,1.021549,0.528608,-5.656387,0.000636,,,,,,,,,,,,
416,3.466667,0.00632,-0.514912,0.003666,-0.857212,1.020476,0.528172,-5.652414,0.000655,,,,,,,,,,,,
417,3.475,0.005779,-0.516499,0.003183,-0.856262,1.018112,0.528421,-5.649152,0.000845,,,,,,,,,,,,
418,3.483333,0.005697,-0.516842,0.003192,-0.856056,1.01663,0.528356,-5.645436,0.000796,,,,,,,,,,,,
419,3.491667,0.005562,-0.517139,0.00318,-0.855877,1.015051,0.528356,-5.641674,0.0008,,,,,,,,,,,,
420,3.5,0.005451,-0.51739,0.003,-0.855727,1.01366,0.528315,-5.637906,0.000796,,,,,,,,,,,,
421,3.508333,0.005352,-0.517723,0.003002,-0.855526,1.012051,0.528298,-5.634156,0.000786,,,,,,,,,,,,
422,3.516667,0.005191,-0.517612,0.002772,-0.855595,1.010853,0.528301,-5.630272,0.000609,,,,,,,,,,,,
423,3.525,0.005321,-0.517826,0.002844,-0.855465,1.009483,0.528152,-5.626501,0.000562,,,,,,,,,,,,
424,3.533333,0.005086,-0.518723,0.00295,-0.854922,1.007542,0.528153,-5.623011,0.00081,,,,,,,,,,,,
425,3.541667,0.004939,-0.519131,0.002855,-0.854676,1.00607,0.528115,-5.619281,0.000838,,,,,,,,,,,,
426,3.55,0.004786,-0.518608,0.003186,-0.854993,1.005121,0.527914,-5.615142,0.000752,,,,,,,,,,,,
427,3.558333,0.004988,-0.519118,0.002987,-0.854683,1.003484,0.527913,-5.611549,0.000541,,,,,,,,,,,,
428,3.566667,0.004743,-0.520173,0.003049,-0.854043,1.001643,0.527873,-5.608075,0.000792,,,,,,,,,,,,
429,3.575,0.004617,-0.520475,0.003186,-0.853858,1.000113,0.527794,-5.604357,0.000783,,,,,,,,,,,,
430,3.583333,0.004816,-0.520137,0.003102,-0.854064,0.99908,0.527714,-5.600409,0.000589,,,,,,,,,,,,
431,3.591667,0.004751,-0.520468,0.0032,-0.853862,0.997656,0.527614,-5.59666,0.000553,,,,,,,,,,,,
432,3.6,0.004547,-0.521462,0.003244,-0.853257,0.995751,0.52763,-5.593184,0.000811,,,,,,,,,,,,
433,3.608333,0.004574,-0.521863,0.003279,-0.853011,0.994333,0.527545,-5.589488,0.000837,,,,,,,,,,,,
434,3.616667,0.004475,-0.521751,0.00332,-0.85308,0.993142,0.527564,-5.585596,0.000645,,,,,,,,,,,,
435,3.625,0.00453,-0.522507,0.003487,-0.852616,0.99141,0.527417,-5.582057,0.000799,,,,,,,,,,,,
436,3.633333,0.004488,-0.522892,0.003492,-0.85238,0.989937,0.52738,-5.578336,0.000822,,,,,,,,,,,,
437,3.641667,0.004507,-0.522352,0.003971,-0.852709,0.989031,0.527133,-5.574239,0.000637,,,,,,,,,,,,
438,3.65,0.00421,-0.522923,0.003898,-0.852361,0.987475,0.52713,-5.570603,0.00072,,,,,,,,,,,,
